fecha;Column1;hora;costo_en_dolares;nombre
05-07-2023;5;20;102,0;BA S/E CERRO NAVIA 220KV BP1
05-07-2023;5;21;91,5;BA S/E CERRO NAVIA 220KV BP1
05-07-2023;5;22;91,5;BA S/E CERRO NAVIA 220KV BP1
05-07-2023;5;23;83,7;BA S/E CERRO NAVIA 220KV BP1
05-07-2023;5;24;83,7;BA S/E CERRO NAVIA 220KV BP1
06-07-2023;6;1;76,5;BA S/E CERRO NAVIA 220KV BP1
06-07-2023;6;2;65,6;BA S/E CERRO NAVIA 220KV BP1
06-07-2023;6;3;64,8;BA S/E CERRO NAVIA 220KV BP1
06-07-2023;6;4;64,8;BA S/E CERRO NAVIA 220KV BP1
06-07-2023;6;5;65,8;BA S/E CERRO NAVIA 220KV BP1
06-07-2023;6;6;67,9;BA S/E CERRO NAVIA 220KV BP1
06-07-2023;6;7;67,9;BA S/E CERRO NAVIA 220KV BP1
06-07-2023;6;8;61,2;BA S/E CERRO NAVIA 220KV BP1
06-07-2023;6;9;0,0;BA S/E CERRO NAVIA 220KV BP1
06-07-2023;6;10;0,0;BA S/E CERRO NAVIA 220KV BP1
06-07-2023;6;11;51,4;BA S/E CERRO NAVIA 220KV BP1
06-07-2023;6;12;43,2;BA S/E CERRO NAVIA 220KV BP1
06-07-2023;6;13;0,0;BA S/E CERRO NAVIA 220KV BP1
06-07-2023;6;14;0,0;BA S/E CERRO NAVIA 220KV BP1
06-07-2023;6;15;0,0;BA S/E CERRO NAVIA 220KV BP1
06-07-2023;6;16;0,0;BA S/E CERRO NAVIA 220KV BP1
06-07-2023;6;17;68,4;BA S/E CERRO NAVIA 220KV BP1
06-07-2023;6;18;134,9;BA S/E CERRO NAVIA 220KV BP1
06-07-2023;6;19;140,3;BA S/E CERRO NAVIA 220KV BP1
06-07-2023;6;20;140,3;BA S/E CERRO NAVIA 220KV BP1
06-07-2023;6;21;115,4;BA S/E CERRO NAVIA 220KV BP1
06-07-2023;6;22;115,4;BA S/E CERRO NAVIA 220KV BP1
06-07-2023;6;23;120,6;BA S/E CERRO NAVIA 220KV BP1
06-07-2023;6;24;120,2;BA S/E CERRO NAVIA 220KV BP1
07-07-2023;7;1;91,2;BA S/E CERRO NAVIA 220KV BP1
07-07-2023;7;2;76,4;BA S/E CERRO NAVIA 220KV BP1
07-07-2023;7;3;66,0;BA S/E CERRO NAVIA 220KV BP1
07-07-2023;7;4;64,5;BA S/E CERRO NAVIA 220KV BP1
07-07-2023;7;5;73,5;BA S/E CERRO NAVIA 220KV BP1
07-07-2023;7;6;75,4;BA S/E CERRO NAVIA 220KV BP1
07-07-2023;7;7;80,2;BA S/E CERRO NAVIA 220KV BP1
07-07-2023;7;8;93,2;BA S/E CERRO NAVIA 220KV BP1
07-07-2023;7;9;52,5;BA S/E CERRO NAVIA 220KV BP1
07-07-2023;7;10;20,3;BA S/E CERRO NAVIA 220KV BP1
07-07-2023;7;11;68,2;BA S/E CERRO NAVIA 220KV BP1
07-07-2023;7;12;75,7;BA S/E CERRO NAVIA 220KV BP1
07-07-2023;7;13;73,0;BA S/E CERRO NAVIA 220KV BP1
07-07-2023;7;14;59,0;BA S/E CERRO NAVIA 220KV BP1
07-07-2023;7;15;59,0;BA S/E CERRO NAVIA 220KV BP1
07-07-2023;7;16;57,5;BA S/E CERRO NAVIA 220KV BP1
07-07-2023;7;17;77,3;BA S/E CERRO NAVIA 220KV BP1
07-07-2023;7;18;161,7;BA S/E CERRO NAVIA 220KV BP1
07-07-2023;7;19;138,6;BA S/E CERRO NAVIA 220KV BP1
07-07-2023;7;20;91,1;BA S/E CERRO NAVIA 220KV BP1
07-07-2023;7;21;91,1;BA S/E CERRO NAVIA 220KV BP1
07-07-2023;7;22;91,1;BA S/E CERRO NAVIA 220KV BP1
07-07-2023;7;23;92,6;BA S/E CERRO NAVIA 220KV BP1
07-07-2023;7;24;87,2;BA S/E CERRO NAVIA 220KV BP1
08-07-2023;8;1;74,7;BA S/E CERRO NAVIA 220KV BP1
08-07-2023;8;2;71,1;BA S/E CERRO NAVIA 220KV BP1
08-07-2023;8;3;65,8;BA S/E CERRO NAVIA 220KV BP1
08-07-2023;8;4;68,2;BA S/E CERRO NAVIA 220KV BP1
08-07-2023;8;5;71,3;BA S/E CERRO NAVIA 220KV BP1
08-07-2023;8;6;71,3;BA S/E CERRO NAVIA 220KV BP1
08-07-2023;8;7;71,3;BA S/E CERRO NAVIA 220KV BP1
08-07-2023;8;8;65,8;BA S/E CERRO NAVIA 220KV BP1
08-07-2023;8;9;0,0;BA S/E CERRO NAVIA 220KV BP1
08-07-2023;8;10;0,0;BA S/E CERRO NAVIA 220KV BP1
08-07-2023;8;11;0,0;BA S/E CERRO NAVIA 220KV BP1
08-07-2023;8;12;0,0;BA S/E CERRO NAVIA 220KV BP1
08-07-2023;8;13;0,0;BA S/E CERRO NAVIA 220KV BP1
08-07-2023;8;14;0,0;BA S/E CERRO NAVIA 220KV BP1
08-07-2023;8;15;0,0;BA S/E CERRO NAVIA 220KV BP1
08-07-2023;8;16;0,0;BA S/E CERRO NAVIA 220KV BP1
08-07-2023;8;17;0,0;BA S/E CERRO NAVIA 220KV BP1
08-07-2023;8;18;84,3;BA S/E CERRO NAVIA 220KV BP1
08-07-2023;8;19;114,1;BA S/E CERRO NAVIA 220KV BP1
08-07-2023;8;20;86,1;BA S/E CERRO NAVIA 220KV BP1
08-07-2023;8;21;85,7;BA S/E CERRO NAVIA 220KV BP1
08-07-2023;8;22;85,7;BA S/E CERRO NAVIA 220KV BP1
08-07-2023;8;23;84,2;BA S/E CERRO NAVIA 220KV BP1
08-07-2023;8;24;84,0;BA S/E CERRO NAVIA 220KV BP1
09-07-2023;9;1;82,5;BA S/E CERRO NAVIA 220KV BP1
09-07-2023;9;2;74,4;BA S/E CERRO NAVIA 220KV BP1
09-07-2023;9;3;66,4;BA S/E CERRO NAVIA 220KV BP1
09-07-2023;9;4;59,3;BA S/E CERRO NAVIA 220KV BP1
09-07-2023;9;5;59,8;BA S/E CERRO NAVIA 220KV BP1
09-07-2023;9;6;65,6;BA S/E CERRO NAVIA 220KV BP1
09-07-2023;9;7;64,9;BA S/E CERRO NAVIA 220KV BP1
09-07-2023;9;8;61,4;BA S/E CERRO NAVIA 220KV BP1
09-07-2023;9;9;0,0;BA S/E CERRO NAVIA 220KV BP1
09-07-2023;9;10;0,0;BA S/E CERRO NAVIA 220KV BP1
09-07-2023;9;11;0,0;BA S/E CERRO NAVIA 220KV BP1
09-07-2023;9;12;0,0;BA S/E CERRO NAVIA 220KV BP1
09-07-2023;9;13;0,0;BA S/E CERRO NAVIA 220KV BP1
09-07-2023;9;14;0,0;BA S/E CERRO NAVIA 220KV BP1
09-07-2023;9;15;0,0;BA S/E CERRO NAVIA 220KV BP1
09-07-2023;9;16;0,0;BA S/E CERRO NAVIA 220KV BP1
09-07-2023;9;17;0,0;BA S/E CERRO NAVIA 220KV BP1
09-07-2023;9;18;64,2;BA S/E CERRO NAVIA 220KV BP1
09-07-2023;9;19;139,4;BA S/E CERRO NAVIA 220KV BP1
09-07-2023;9;20;94,5;BA S/E CERRO NAVIA 220KV BP1
09-07-2023;9;21;93,6;BA S/E CERRO NAVIA 220KV BP1
09-07-2023;9;22;99,2;BA S/E CERRO NAVIA 220KV BP1
09-07-2023;9;23;95,5;BA S/E CERRO NAVIA 220KV BP1
09-07-2023;9;24;92,9;BA S/E CERRO NAVIA 220KV BP1
10-07-2023;10;1;73,2;BA S/E CERRO NAVIA 220KV BP1
10-07-2023;10;2;67,7;BA S/E CERRO NAVIA 220KV BP1
10-07-2023;10;3;67,7;BA S/E CERRO NAVIA 220KV BP1
10-07-2023;10;4;66,2;BA S/E CERRO NAVIA 220KV BP1
10-07-2023;10;5;65,6;BA S/E CERRO NAVIA 220KV BP1
10-07-2023;10;6;72,1;BA S/E CERRO NAVIA 220KV BP1
10-07-2023;10;7;76,4;BA S/E CERRO NAVIA 220KV BP1
10-07-2023;10;8;74,4;BA S/E CERRO NAVIA 220KV BP1
10-07-2023;10;9;43,3;BA S/E CERRO NAVIA 220KV BP1
10-07-2023;10;10;0,0;BA S/E CERRO NAVIA 220KV BP1
10-07-2023;10;11;0,0;BA S/E CERRO NAVIA 220KV BP1
10-07-2023;10;12;0,0;BA S/E CERRO NAVIA 220KV BP1
10-07-2023;10;13;0,0;BA S/E CERRO NAVIA 220KV BP1
10-07-2023;10;14;0,0;BA S/E CERRO NAVIA 220KV BP1
10-07-2023;10;15;0,0;BA S/E CERRO NAVIA 220KV BP1
10-07-2023;10;16;0,0;BA S/E CERRO NAVIA 220KV BP1
10-07-2023;10;17;53,0;BA S/E CERRO NAVIA 220KV BP1
10-07-2023;10;18;80,5;BA S/E CERRO NAVIA 220KV BP1
10-07-2023;10;19;87,9;BA S/E CERRO NAVIA 220KV BP1
10-07-2023;10;20;78,1;BA S/E CERRO NAVIA 220KV BP1
10-07-2023;10;21;97,4;BA S/E CERRO NAVIA 220KV BP1
10-07-2023;10;22;78,1;BA S/E CERRO NAVIA 220KV BP1
10-07-2023;10;23;91,4;BA S/E CERRO NAVIA 220KV BP1
10-07-2023;10;24;97,4;BA S/E CERRO NAVIA 220KV BP1
11-07-2023;11;1;78,9;BA S/E CERRO NAVIA 220KV BP1
11-07-2023;11;2;74,6;BA S/E CERRO NAVIA 220KV BP1
11-07-2023;11;3;64,6;BA S/E CERRO NAVIA 220KV BP1
11-07-2023;11;4;64,6;BA S/E CERRO NAVIA 220KV BP1
11-07-2023;11;5;66,3;BA S/E CERRO NAVIA 220KV BP1
11-07-2023;11;6;65,9;BA S/E CERRO NAVIA 220KV BP1
11-07-2023;11;7;69,7;BA S/E CERRO NAVIA 220KV BP1
11-07-2023;11;8;74,4;BA S/E CERRO NAVIA 220KV BP1
11-07-2023;11;9;75,7;BA S/E CERRO NAVIA 220KV BP1
11-07-2023;11;10;30,0;BA S/E CERRO NAVIA 220KV BP1
11-07-2023;11;11;47,8;BA S/E CERRO NAVIA 220KV BP1
11-07-2023;11;12;57,7;BA S/E CERRO NAVIA 220KV BP1
11-07-2023;11;13;56,9;BA S/E CERRO NAVIA 220KV BP1
11-07-2023;11;14;62,3;BA S/E CERRO NAVIA 220KV BP1
11-07-2023;11;15;73,9;BA S/E CERRO NAVIA 220KV BP1
11-07-2023;11;16;73,4;BA S/E CERRO NAVIA 220KV BP1
11-07-2023;11;17;73,4;BA S/E CERRO NAVIA 220KV BP1
11-07-2023;11;18;90,9;BA S/E CERRO NAVIA 220KV BP1
11-07-2023;11;19;83,6;BA S/E CERRO NAVIA 220KV BP1
11-07-2023;11;20;80,1;BA S/E CERRO NAVIA 220KV BP1
11-07-2023;11;21;81,2;BA S/E CERRO NAVIA 220KV BP1
11-07-2023;11;22;86,0;BA S/E CERRO NAVIA 220KV BP1
11-07-2023;11;23;80,3;BA S/E CERRO NAVIA 220KV BP1
11-07-2023;11;24;80,3;BA S/E CERRO NAVIA 220KV BP1
12-07-2023;12;1;77,1;BA S/E CERRO NAVIA 220KV BP1
12-07-2023;12;2;64,6;BA S/E CERRO NAVIA 220KV BP1
12-07-2023;12;3;61,0;BA S/E CERRO NAVIA 220KV BP1
12-07-2023;12;4;66,6;BA S/E CERRO NAVIA 220KV BP1
12-07-2023;12;5;68,6;BA S/E CERRO NAVIA 220KV BP1
12-07-2023;12;6;74,1;BA S/E CERRO NAVIA 220KV BP1
12-07-2023;12;7;75,2;BA S/E CERRO NAVIA 220KV BP1
12-07-2023;12;8;77,0;BA S/E CERRO NAVIA 220KV BP1
12-07-2023;12;9;56,1;BA S/E CERRO NAVIA 220KV BP1
12-07-2023;12;10;4,7;BA S/E CERRO NAVIA 220KV BP1
12-07-2023;12;11;59,7;BA S/E CERRO NAVIA 220KV BP1
12-07-2023;12;12;45,8;BA S/E CERRO NAVIA 220KV BP1
12-07-2023;12;13;37,2;BA S/E CERRO NAVIA 220KV BP1
12-07-2023;12;14;37,2;BA S/E CERRO NAVIA 220KV BP1
12-07-2023;12;15;37,2;BA S/E CERRO NAVIA 220KV BP1
12-07-2023;12;16;37,2;BA S/E CERRO NAVIA 220KV BP1
12-07-2023;12;17;41,4;BA S/E CERRO NAVIA 220KV BP1
12-07-2023;12;18;77,7;BA S/E CERRO NAVIA 220KV BP1
12-07-2023;12;19;91,5;BA S/E CERRO NAVIA 220KV BP1
12-07-2023;12;20;80,9;BA S/E CERRO NAVIA 220KV BP1
12-07-2023;12;21;80,1;BA S/E CERRO NAVIA 220KV BP1
12-07-2023;12;22;80,1;BA S/E CERRO NAVIA 220KV BP1
12-07-2023;12;23;80,1;BA S/E CERRO NAVIA 220KV BP1
12-07-2023;12;24;80,3;BA S/E CERRO NAVIA 220KV BP1
13-07-2023;13;1;73,1;BA S/E CERRO NAVIA 220KV BP1
13-07-2023;13;2;74,9;BA S/E CERRO NAVIA 220KV BP1
13-07-2023;13;3;71,8;BA S/E CERRO NAVIA 220KV BP1
13-07-2023;13;4;64,8;BA S/E CERRO NAVIA 220KV BP1
13-07-2023;13;5;74,8;BA S/E CERRO NAVIA 220KV BP1
13-07-2023;13;6;74,8;BA S/E CERRO NAVIA 220KV BP1
13-07-2023;13;7;74,9;BA S/E CERRO NAVIA 220KV BP1
13-07-2023;13;8;76,8;BA S/E CERRO NAVIA 220KV BP1
13-07-2023;13;9;45,0;BA S/E CERRO NAVIA 220KV BP1
13-07-2023;13;10;40,6;BA S/E CERRO NAVIA 220KV BP1
13-07-2023;13;11;40,6;BA S/E CERRO NAVIA 220KV BP1
13-07-2023;13;12;40,6;BA S/E CERRO NAVIA 220KV BP1
13-07-2023;13;13;40,6;BA S/E CERRO NAVIA 220KV BP1
13-07-2023;13;14;40,6;BA S/E CERRO NAVIA 220KV BP1
13-07-2023;13;15;40,6;BA S/E CERRO NAVIA 220KV BP1
13-07-2023;13;16;40,6;BA S/E CERRO NAVIA 220KV BP1
13-07-2023;13;17;64,0;BA S/E CERRO NAVIA 220KV BP1
13-07-2023;13;18;79,8;BA S/E CERRO NAVIA 220KV BP1
13-07-2023;13;19;80,3;BA S/E CERRO NAVIA 220KV BP1
13-07-2023;13;20;80,3;BA S/E CERRO NAVIA 220KV BP1
13-07-2023;13;21;80,3;BA S/E CERRO NAVIA 220KV BP1
13-07-2023;13;22;80,3;BA S/E CERRO NAVIA 220KV BP1
13-07-2023;13;23;80,3;BA S/E CERRO NAVIA 220KV BP1
13-07-2023;13;24;79,4;BA S/E CERRO NAVIA 220KV BP1
14-07-2023;14;1;74,5;BA S/E CERRO NAVIA 220KV BP1
14-07-2023;14;2;70,6;BA S/E CERRO NAVIA 220KV BP1
14-07-2023;14;3;66,7;BA S/E CERRO NAVIA 220KV BP1
14-07-2023;14;4;66,7;BA S/E CERRO NAVIA 220KV BP1
14-07-2023;14;5;68,6;BA S/E CERRO NAVIA 220KV BP1
14-07-2023;14;6;74,5;BA S/E CERRO NAVIA 220KV BP1
14-07-2023;14;7;74,5;BA S/E CERRO NAVIA 220KV BP1
14-07-2023;14;8;72,8;BA S/E CERRO NAVIA 220KV BP1
14-07-2023;14;9;42,2;BA S/E CERRO NAVIA 220KV BP1
14-07-2023;14;10;40,5;BA S/E CERRO NAVIA 220KV BP1
14-07-2023;14;11;66,2;BA S/E CERRO NAVIA 220KV BP1
14-07-2023;14;12;74,0;BA S/E CERRO NAVIA 220KV BP1
14-07-2023;14;13;71,7;BA S/E CERRO NAVIA 220KV BP1
14-07-2023;14;14;66,2;BA S/E CERRO NAVIA 220KV BP1
14-07-2023;14;15;64,2;BA S/E CERRO NAVIA 220KV BP1
14-07-2023;14;16;63,8;BA S/E CERRO NAVIA 220KV BP1
14-07-2023;14;17;74,9;BA S/E CERRO NAVIA 220KV BP1
14-07-2023;14;18;169,5;BA S/E CERRO NAVIA 220KV BP1
14-07-2023;14;19;113,1;BA S/E CERRO NAVIA 220KV BP1
14-07-2023;14;20;92,8;BA S/E CERRO NAVIA 220KV BP1
14-07-2023;14;21;90,5;BA S/E CERRO NAVIA 220KV BP1
14-07-2023;14;22;86,4;BA S/E CERRO NAVIA 220KV BP1
14-07-2023;14;23;86,4;BA S/E CERRO NAVIA 220KV BP1
14-07-2023;14;24;105,0;BA S/E CERRO NAVIA 220KV BP1
15-07-2023;15;1;83,9;BA S/E CERRO NAVIA 220KV BP1
15-07-2023;15;2;77,9;BA S/E CERRO NAVIA 220KV BP1
15-07-2023;15;3;74,5;BA S/E CERRO NAVIA 220KV BP1
15-07-2023;15;4;74,5;BA S/E CERRO NAVIA 220KV BP1
15-07-2023;15;5;74,5;BA S/E CERRO NAVIA 220KV BP1
15-07-2023;15;6;74,5;BA S/E CERRO NAVIA 220KV BP1
15-07-2023;15;7;74,5;BA S/E CERRO NAVIA 220KV BP1
15-07-2023;15;8;72,1;BA S/E CERRO NAVIA 220KV BP1
15-07-2023;15;9;56,3;BA S/E CERRO NAVIA 220KV BP1
15-07-2023;15;10;37,7;BA S/E CERRO NAVIA 220KV BP1
15-07-2023;15;11;37,7;BA S/E CERRO NAVIA 220KV BP1
15-07-2023;15;12;37,7;BA S/E CERRO NAVIA 220KV BP1
15-07-2023;15;13;37,7;BA S/E CERRO NAVIA 220KV BP1
15-07-2023;15;14;37,7;BA S/E CERRO NAVIA 220KV BP1
15-07-2023;15;15;23,9;BA S/E CERRO NAVIA 220KV BP1
15-07-2023;15;16;0,0;BA S/E CERRO NAVIA 220KV BP1
15-07-2023;15;17;14,5;BA S/E CERRO NAVIA 220KV BP1
15-07-2023;15;18;92,7;BA S/E CERRO NAVIA 220KV BP1
15-07-2023;15;19;118,3;BA S/E CERRO NAVIA 220KV BP1
15-07-2023;15;20;121,1;BA S/E CERRO NAVIA 220KV BP1
15-07-2023;15;21;107,4;BA S/E CERRO NAVIA 220KV BP1
15-07-2023;15;22;113,2;BA S/E CERRO NAVIA 220KV BP1
15-07-2023;15;23;92,9;BA S/E CERRO NAVIA 220KV BP1
15-07-2023;15;24;82,4;BA S/E CERRO NAVIA 220KV BP1
16-07-2023;16;1;75,8;BA S/E CERRO NAVIA 220KV BP1
16-07-2023;16;2;71,7;BA S/E CERRO NAVIA 220KV BP1
16-07-2023;16;3;67,4;BA S/E CERRO NAVIA 220KV BP1
16-07-2023;16;4;67,8;BA S/E CERRO NAVIA 220KV BP1
16-07-2023;16;5;64,8;BA S/E CERRO NAVIA 220KV BP1
16-07-2023;16;6;65,0;BA S/E CERRO NAVIA 220KV BP1
16-07-2023;16;7;65,2;BA S/E CERRO NAVIA 220KV BP1
16-07-2023;16;8;63,5;BA S/E CERRO NAVIA 220KV BP1
16-07-2023;16;9;25,4;BA S/E CERRO NAVIA 220KV BP1
16-07-2023;16;10;0,0;BA S/E CERRO NAVIA 220KV BP1
16-07-2023;16;11;0,0;BA S/E CERRO NAVIA 220KV BP1
16-07-2023;16;12;0,0;BA S/E CERRO NAVIA 220KV BP1
16-07-2023;16;13;0,0;BA S/E CERRO NAVIA 220KV BP1
16-07-2023;16;14;0,0;BA S/E CERRO NAVIA 220KV BP1
16-07-2023;16;15;0,0;BA S/E CERRO NAVIA 220KV BP1
16-07-2023;16;16;0,0;BA S/E CERRO NAVIA 220KV BP1
16-07-2023;16;17;0,0;BA S/E CERRO NAVIA 220KV BP1
16-07-2023;16;18;46,0;BA S/E CERRO NAVIA 220KV BP1
16-07-2023;16;19;81,6;BA S/E CERRO NAVIA 220KV BP1
16-07-2023;16;20;84,5;BA S/E CERRO NAVIA 220KV BP1
16-07-2023;16;21;100,6;BA S/E CERRO NAVIA 220KV BP1
16-07-2023;16;22;113,9;BA S/E CERRO NAVIA 220KV BP1
16-07-2023;16;23;88,4;BA S/E CERRO NAVIA 220KV BP1
16-07-2023;16;24;78,4;BA S/E CERRO NAVIA 220KV BP1
17-07-2023;17;1;78,1;BA S/E CERRO NAVIA 220KV BP1
17-07-2023;17;2;74,1;BA S/E CERRO NAVIA 220KV BP1
17-07-2023;17;3;74,1;BA S/E CERRO NAVIA 220KV BP1
17-07-2023;17;4;74,1;BA S/E CERRO NAVIA 220KV BP1
17-07-2023;17;5;74,1;BA S/E CERRO NAVIA 220KV BP1
17-07-2023;17;6;76,6;BA S/E CERRO NAVIA 220KV BP1
17-07-2023;17;7;84,9;BA S/E CERRO NAVIA 220KV BP1
17-07-2023;17;8;119,8;BA S/E CERRO NAVIA 220KV BP1
17-07-2023;17;9;76,6;BA S/E CERRO NAVIA 220KV BP1
17-07-2023;17;10;69,9;BA S/E CERRO NAVIA 220KV BP1
17-07-2023;17;11;65,8;BA S/E CERRO NAVIA 220KV BP1
17-07-2023;17;12;74,8;BA S/E CERRO NAVIA 220KV BP1
17-07-2023;17;13;75,2;BA S/E CERRO NAVIA 220KV BP1
17-07-2023;17;14;74,8;BA S/E CERRO NAVIA 220KV BP1
17-07-2023;17;15;74,2;BA S/E CERRO NAVIA 220KV BP1
17-07-2023;17;16;74,2;BA S/E CERRO NAVIA 220KV BP1
17-07-2023;17;17;76,1;BA S/E CERRO NAVIA 220KV BP1
17-07-2023;17;18;108,9;BA S/E CERRO NAVIA 220KV BP1
17-07-2023;17;19;115,7;BA S/E CERRO NAVIA 220KV BP1
17-07-2023;17;20;117,8;BA S/E CERRO NAVIA 220KV BP1
17-07-2023;17;21;117,8;BA S/E CERRO NAVIA 220KV BP1
17-07-2023;17;22;117,0;BA S/E CERRO NAVIA 220KV BP1
17-07-2023;17;23;114,6;BA S/E CERRO NAVIA 220KV BP1
17-07-2023;17;24;99,7;BA S/E CERRO NAVIA 220KV BP1
18-07-2023;18;1;76,6;BA S/E CERRO NAVIA 220KV BP1
18-07-2023;18;2;68,3;BA S/E CERRO NAVIA 220KV BP1
18-07-2023;18;3;75,7;BA S/E CERRO NAVIA 220KV BP1
18-07-2023;18;4;75,3;BA S/E CERRO NAVIA 220KV BP1
18-07-2023;18;5;74,4;BA S/E CERRO NAVIA 220KV BP1
18-07-2023;18;6;76,9;BA S/E CERRO NAVIA 220KV BP1
18-07-2023;18;7;81,8;BA S/E CERRO NAVIA 220KV BP1
18-07-2023;18;8;83,4;BA S/E CERRO NAVIA 220KV BP1
18-07-2023;18;9;67,5;BA S/E CERRO NAVIA 220KV BP1
18-07-2023;18;10;64,9;BA S/E CERRO NAVIA 220KV BP1
18-07-2023;18;11;74,1;BA S/E CERRO NAVIA 220KV BP1
18-07-2023;18;12;73,6;BA S/E CERRO NAVIA 220KV BP1
18-07-2023;18;13;73,8;BA S/E CERRO NAVIA 220KV BP1
18-07-2023;18;14;73,6;BA S/E CERRO NAVIA 220KV BP1
18-07-2023;18;15;74,0;BA S/E CERRO NAVIA 220KV BP1
18-07-2023;18;16;73,9;BA S/E CERRO NAVIA 220KV BP1
18-07-2023;18;17;73,5;BA S/E CERRO NAVIA 220KV BP1
18-07-2023;18;18;83,2;BA S/E CERRO NAVIA 220KV BP1
18-07-2023;18;19;84,6;BA S/E CERRO NAVIA 220KV BP1
18-07-2023;18;20;84,6;BA S/E CERRO NAVIA 220KV BP1
18-07-2023;18;21;84,6;BA S/E CERRO NAVIA 220KV BP1
18-07-2023;18;22;84,6;BA S/E CERRO NAVIA 220KV BP1
18-07-2023;18;23;83,4;BA S/E CERRO NAVIA 220KV BP1
18-07-2023;18;24;79,4;BA S/E CERRO NAVIA 220KV BP1
19-07-2023;19;1;74,8;BA S/E CERRO NAVIA 220KV BP1
19-07-2023;19;2;74,8;BA S/E CERRO NAVIA 220KV BP1
19-07-2023;19;3;64,7;BA S/E CERRO NAVIA 220KV BP1
19-07-2023;19;4;68,5;BA S/E CERRO NAVIA 220KV BP1
19-07-2023;19;5;71,2;BA S/E CERRO NAVIA 220KV BP1
19-07-2023;19;6;76,2;BA S/E CERRO NAVIA 220KV BP1
19-07-2023;19;7;115,7;BA S/E CERRO NAVIA 220KV BP1
19-07-2023;19;8;107,0;BA S/E CERRO NAVIA 220KV BP1
19-07-2023;19;9;67,0;BA S/E CERRO NAVIA 220KV BP1
19-07-2023;19;10;72,7;BA S/E CERRO NAVIA 220KV BP1
19-07-2023;19;11;68,5;BA S/E CERRO NAVIA 220KV BP1
19-07-2023;19;12;62,2;BA S/E CERRO NAVIA 220KV BP1
19-07-2023;19;13;63,4;BA S/E CERRO NAVIA 220KV BP1
19-07-2023;19;14;73,3;BA S/E CERRO NAVIA 220KV BP1
19-07-2023;19;15;45,8;BA S/E CERRO NAVIA 220KV BP1
19-07-2023;19;16;62,2;BA S/E CERRO NAVIA 220KV BP1
19-07-2023;19;17;79,1;BA S/E CERRO NAVIA 220KV BP1
19-07-2023;19;18;96,4;BA S/E CERRO NAVIA 220KV BP1
19-07-2023;19;19;106,3;BA S/E CERRO NAVIA 220KV BP1
19-07-2023;19;20;108,4;BA S/E CERRO NAVIA 220KV BP1
19-07-2023;19;21;108,4;BA S/E CERRO NAVIA 220KV BP1
19-07-2023;19;22;112,1;BA S/E CERRO NAVIA 220KV BP1
19-07-2023;19;23;113,1;BA S/E CERRO NAVIA 220KV BP1
19-07-2023;19;24;91,5;BA S/E CERRO NAVIA 220KV BP1
20-07-2023;20;1;78,0;BA S/E CERRO NAVIA 220KV BP1
20-07-2023;20;2;77,4;BA S/E CERRO NAVIA 220KV BP1
20-07-2023;20;3;76,9;BA S/E CERRO NAVIA 220KV BP1
20-07-2023;20;4;73,7;BA S/E CERRO NAVIA 220KV BP1
20-07-2023;20;5;73,7;BA S/E CERRO NAVIA 220KV BP1
20-07-2023;20;6;73,6;BA S/E CERRO NAVIA 220KV BP1
20-07-2023;20;7;78,4;BA S/E CERRO NAVIA 220KV BP1
20-07-2023;20;8;78,7;BA S/E CERRO NAVIA 220KV BP1
20-07-2023;20;9;59,1;BA S/E CERRO NAVIA 220KV BP1
20-07-2023;20;10;30,8;BA S/E CERRO NAVIA 220KV BP1
20-07-2023;20;11;30,8;BA S/E CERRO NAVIA 220KV BP1
20-07-2023;20;12;30,8;BA S/E CERRO NAVIA 220KV BP1
20-07-2023;20;13;30,8;BA S/E CERRO NAVIA 220KV BP1
20-07-2023;20;14;3,6;BA S/E CERRO NAVIA 220KV BP1
20-07-2023;20;15;20,0;BA S/E CERRO NAVIA 220KV BP1
20-07-2023;20;16;2,6;BA S/E CERRO NAVIA 220KV BP1
20-07-2023;20;17;31,6;BA S/E CERRO NAVIA 220KV BP1
20-07-2023;20;18;76,6;BA S/E CERRO NAVIA 220KV BP1
20-07-2023;20;19;85,9;BA S/E CERRO NAVIA 220KV BP1
20-07-2023;20;20;85,9;BA S/E CERRO NAVIA 220KV BP1
20-07-2023;20;21;85,9;BA S/E CERRO NAVIA 220KV BP1
20-07-2023;20;22;85,9;BA S/E CERRO NAVIA 220KV BP1
20-07-2023;20;23;81,0;BA S/E CERRO NAVIA 220KV BP1
20-07-2023;20;24;73,0;BA S/E CERRO NAVIA 220KV BP1
21-07-2023;21;1;69,0;BA S/E CERRO NAVIA 220KV BP1
21-07-2023;21;2;63,4;BA S/E CERRO NAVIA 220KV BP1
21-07-2023;21;3;68,8;BA S/E CERRO NAVIA 220KV BP1
21-07-2023;21;4;68,3;BA S/E CERRO NAVIA 220KV BP1
21-07-2023;21;5;68,0;BA S/E CERRO NAVIA 220KV BP1
21-07-2023;21;6;68,0;BA S/E CERRO NAVIA 220KV BP1
21-07-2023;21;7;68,3;BA S/E CERRO NAVIA 220KV BP1
21-07-2023;21;8;64,7;BA S/E CERRO NAVIA 220KV BP1
21-07-2023;21;9;35,8;BA S/E CERRO NAVIA 220KV BP1
21-07-2023;21;10;36,3;BA S/E CERRO NAVIA 220KV BP1
21-07-2023;21;11;36,3;BA S/E CERRO NAVIA 220KV BP1
21-07-2023;21;12;36,3;BA S/E CERRO NAVIA 220KV BP1
